id,host_since,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
53031809,2009-2012,f,Cupertino,37.32516,-122.01081,Entire home/apt,Couple,1.6826220231077575,1.0,172.0,2,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53042986,2013-2016,f,Santa Clara,37.35231,-121.93847,Entire home/apt,Small groups,1.0,2.0,357.0,2,280,11,4.45,4.64,4.55,4.73,4.82,4.27,1.62
53310105,2017-2020,f,Santa Clara,37.3383,-121.93466,Entire home/apt,Small groups,2.0,3.0,188.0,2,30,7,4.86,5.0,4.71,5.0,5.0,5.0,1.11
53313539,2013-2016,t,San Jose,37.34539,-121.88817,Entire home/apt,Medium groups,3.0,4.0,184.0,2,28,25,4.96,4.96,4.96,4.96,4.88,4.92,3.71
53314507,2017-2020,f,Milpitas,37.430641,-121.882965,Private room,Couple,1.0,2.0,59.0,31,1125,5,4.8,4.8,4.4,4.8,5.0,4.8,0.77
53043028,2013-2016,f,Santa Clara,37.3542,-121.94004,Entire home/apt,Small groups,1.0,2.0,350.0,2,280,40,4.63,4.78,4.7,4.6,4.75,4.5,5.71
53324914,2013-2016,t,Mountain View,37.39443,-122.08939,Entire home/apt,Couple,1.0,1.0,139.0,2,1125,30,4.77,4.77,4.9,5.0,4.73,4.7,4.46
53052066,2013-2016,f,Santa Clara,37.36275,-121.98479,Shared room,Single,1.0,1.0,34.0,3,90,3,5.0,5.0,4.33,4.67,4.67,4.67,0.47
53058352,2021-2022,f,Milpitas,37.40318,-121.91202,Entire home/apt,Couple,1.0,1.0,119.0,1,365,94,4.45,4.54,4.6,4.67,4.46,4.45,12.59
53331082,2021-2022,t,Santa Clara,37.40295,-121.96076,Entire home/apt,Small groups,1.0,1.0,219.0,28,1125,3,4.67,5.0,5.0,5.0,4.67,3.67,1.13
53337183,2017-2020,f,San Jose,37.3109,-121.91873,Entire home/apt,Medium groups,3.0,4.0,320.0,2,90,5,4.8,4.8,5.0,5.0,5.0,4.8,0.8
53058919,2013-2016,f,San Jose,37.335011,-121.892281,Entire home/apt,Couple,1.0,1.0,209.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53340326,2013-2016,t,San Jose,37.23224,-121.76488,Entire home/apt,Couple,1.0,1.0,70.0,1,28,47,4.94,4.94,4.94,4.94,4.91,4.91,6.88
53341074,2017-2020,f,Mountain View,37.4064,-122.08849,Entire home/apt,Small groups,2.0,1.0,137.0,30,1125,14,4.36,4.43,4.43,4.86,4.93,4.57,1.99
53345067,2021-2022,f,Los Gatos,37.22316,-121.98619,Entire home/apt,Couple,1.0,1.0,111.0,30,275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53346998,2013-2016,t,San Jose,37.32014,-121.89581,Entire home/apt,Small groups,2.0,3.0,184.0,1,1125,60,4.82,4.93,4.88,4.9,4.8,4.77,8.74
53348698,2013-2016,t,San Jose,37.31854,-121.89525,Entire home/apt,Small groups,1.0,3.0,152.0,1,1125,54,4.76,4.85,4.93,4.89,4.83,4.74,7.94
53350927,2013-2016,f,Mountain View,37.397572,-122.104271,Entire home/apt,Couple,1.6826220231077575,1.0,191.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53366778,2017-2020,t,San Jose,37.37975,-121.86612,Entire home/apt,Couple,1.0,1.0,114.0,3,29,6,5.0,5.0,5.0,5.0,5.0,4.83,1.03
53366884,2017-2020,f,San Jose,37.34952,-121.88746,Entire home/apt,Medium groups,5.0,6.0,359.0,3,1125,1,5.0,5.0,5.0,5.0,3.0,5.0,1.0
53065493,2021-2022,f,Palo Alto,37.426662,-122.149704,Private room,Single,1.6826220231077575,1.0,50.0,6,365,5,4.2,4.0,3.2,3.6,4.8,4.2,1.11
53066890,2021-2022,f,Sunnyvale,37.359974,-122.031136,Private room,Single,1.6826220231077575,1.0,51.0,6,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53067062,2021-2022,f,Sunnyvale,37.35997,-122.03114,Private room,Single,1.6826220231077575,1.0,42.0,6,1125,2,5.0,5.0,4.5,5.0,5.0,5.0,0.3
53068591,2013-2016,t,San Jose,37.29438,-121.81593,Entire home/apt,Small groups,1.0,2.0,105.0,27,1125,12,4.67,4.67,4.67,5.0,5.0,4.67,1.66
53376907,2017-2020,f,Mountain View,37.40228,-122.06522,Entire home/apt,Couple,1.0,1.0,114.0,2,365,2,3.0,3.5,3.0,3.0,5.0,3.5,0.37
53378155,2013-2016,f,Cupertino,37.321285,-122.029449,Entire home/apt,Small groups,2.0,2.0,240.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53078809,2017-2020,f,San Jose,37.37892,-121.89728,Entire home/apt,Small groups,3.0,3.0,313.0,30,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53392507,2013-2016,f,Milpitas,37.40852,-121.891724,Entire home/apt,Couple,1.0,1.0,189.0,31,1125,1,4.0,4.0,5.0,5.0,4.0,3.0,0.18
53081842,2009-2012,t,other,37.41901,-122.16349,Private room,Couple,1.0,1.0,108.0,2,30,18,4.89,4.94,4.89,5.0,5.0,4.78,2.52
53393650,2013-2016,f,Milpitas,37.40852,-121.891724,Entire home/apt,Small groups,2.0,2.0,220.0,31,1125,1,5.0,5.0,4.0,4.0,5.0,5.0,0.43
53396288,2013-2016,t,Mountain View,37.39455,-122.08925,Entire home/apt,Couple,1.0,1.0,139.0,2,1125,20,4.75,4.9,5.0,4.9,4.85,4.75,3.33
53091992,2017-2020,f,San Jose,37.30589,-122.0286,Private room,Couple,1.0,1.0,100.0,1,365,2,5.0,5.0,5.0,5.0,5.0,5.0,0.82
53400949,2021-2022,f,other,37.23835,-121.98292,Entire home/apt,Couple,1.6826220231077575,2.0503137606454507,200.0,31,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53404069,2017-2020,f,Santa Clara,37.40264,-121.9632,Private room,Single,1.0,1.0,150.0,1,365,1,5.0,5.0,5.0,5.0,5.0,5.0,0.14
53096378,2013-2016,f,San Jose,37.36287,-121.8065,Entire home/apt,Medium groups,5.0,11.0,375.0,10,365,3,5.0,5.0,5.0,5.0,5.0,5.0,1.11
53406358,2017-2020,t,Santa Clara,37.33602,-121.95771,Entire home/apt,Small groups,3.0,3.0,250.0,2,30,19,5.0,5.0,5.0,5.0,4.95,4.95,2.82
53407566,2013-2016,f,Milpitas,37.40852,-121.891724,Entire home/apt,Couple,1.0,1.0,188.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53468317,2017-2020,f,Santa Clara,37.33924,-121.93804,Private room,Single,1.0,1.0,61.0,3,1125,3,4.0,4.33,3.67,4.67,5.0,4.0,0.83
53409881,2013-2016,f,Sunnyvale,37.40123,-122.01506,Entire home/apt,Couple,1.0,1.0,228.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53471348,2013-2016,f,San Jose,37.341263,-121.898819,Entire home/apt,Small groups,2.0,2.0,372.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53420428,2017-2020,f,San Jose,37.25913,-121.88775,Private room,Couple,1.0,1.0,49.0,14,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53479961,2017-2020,f,Mountain View,37.40145,-122.06613,Entire home/apt,Couple,1.6826220231077575,1.0,107.0,30,1125,4,5.0,5.0,5.0,4.75,5.0,4.5,0.99
53481490,2021-2022,t,Palo Alto,37.44832,-122.1661,Shared room,Single,1.0,1.0,29.0,31,365,3,5.0,5.0,4.67,5.0,5.0,5.0,0.5
53481766,2017-2020,t,San Jose,37.30982,-122.03036,Entire home/apt,Medium groups,4.0,6.0,360.0,5,365,2,5.0,5.0,5.0,5.0,5.0,5.0,0.32
53421863,2013-2016,f,San Jose,37.3217291718687,-121.94810816771938,Entire home/apt,Medium groups,3.0,3.0,495.0,2,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,1.0
53424064,2013-2016,f,Palo Alto,37.426155,-122.138458,Entire home/apt,Small groups,2.0,2.0,310.0,31,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,0.25
53483749,2021-2022,t,San Jose,37.33026,-121.79403,Entire home/apt,Medium groups,4.0,6.0,268.0,2,365,36,4.94,4.97,4.94,5.0,4.92,4.86,5.43
53425277,2013-2016,f,Mountain View,37.398876,-122.093124,Entire home/apt,Couple,1.0,1.0,393.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53425410,2013-2016,f,Sunnyvale,37.382362,-122.012909,Entire home/apt,Small groups,3.0,3.0,462.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53499203,2021-2022,t,Palo Alto,37.4484,-122.16724,Shared room,Single,1.0,1.0,29.0,31,1125,5,5.0,4.6,5.0,5.0,5.0,5.0,0.77
53425420,2013-2016,f,Milpitas,37.409142,-121.892609,Entire home/apt,Couple,1.0,1.0,222.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53505244,2013-2016,f,Sunnyvale,37.404331,-122.008751,Entire home/apt,Couple,1.0,1.0,218.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53425438,2013-2016,f,Milpitas,37.409142,-121.892609,Entire home/apt,Couple,1.0,1.0,197.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53431506,2013-2016,f,San Jose,37.33938,-121.91314,Entire home/apt,Small groups,1.6826220231077575,2.0,114.0,1,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,0.16
53508028,2013-2016,f,San Jose,37.308113,-121.9244,Entire home/apt,Small groups,2.0,2.0,202.0,31,1125,3,5.0,5.0,5.0,5.0,5.0,4.67,0.56
53437219,2017-2020,f,Santa Clara,37.34041,-121.96412,Private room,Couple,1.0,1.0,85.0,3,30,8,5.0,4.88,4.75,4.88,5.0,4.88,1.49
53444192,2021-2022,f,Palo Alto,37.4333,-122.14961,Entire home/apt,Couple,2.0,3.0,298.0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53509027,2013-2016,f,Sunnyvale,37.404331,-122.008751,Entire home/apt,Small groups,2.0,2.0,211.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53511128,2017-2020,f,San Jose,37.32105,-121.94796,Entire home/apt,Small groups,1.6826220231077575,3.0,258.0,2,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53457298,2017-2020,f,San Jose,37.22291,-121.7863,Entire home/apt,Small groups,3.0,3.0,197.0,3,365,9,4.33,4.44,4.44,4.78,4.44,4.33,1.34
53515651,2013-2016,t,San Jose,37.28895,-121.8153,Private room,Single,1.0,1.0,60.0,30,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53516205,2017-2020,f,Mountain View,37.4074,-122.09057,Entire home/apt,Small groups,1.6826220231077575,1.0,149.0,2,365,8,3.88,4.5,4.25,4.5,4.5,3.88,1.24
53461340,2021-2022,f,San Jose,37.34111,-121.87292,Entire home/apt,Couple,1.6826220231077575,2.0,114.0,2,30,12,5.0,4.92,4.92,4.67,4.92,4.83,2.65
53462227,2021-2022,t,Palo Alto,37.44842,-122.16641,Shared room,Single,1.0,1.0,29.0,31,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53464410,2021-2022,f,San Jose,37.30627,-121.91972,Entire home/apt,Small groups,3.0,3.0,240.0,2,30,13,4.77,4.85,4.92,4.92,5.0,4.85,2.38
53558157,2013-2016,f,San Jose,37.35313,-121.85783,Entire home/apt,Medium groups,3.0,4.0,195.0,28,365,3,4.67,4.0,3.33,5.0,4.33,5.0,0.51
53464600,2017-2020,f,Santa Clara,37.34787,-121.95274,Entire home/apt,Couple,1.0,1.0,87.0,1,120,21,4.81,4.76,4.95,4.9,5.0,4.9,8.29
53840926,2013-2016,f,San Jose,37.34161,-121.86556,Entire home/apt,Couple,1.6826220231077575,2.0,95.0,5,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53559985,2013-2016,f,San Jose,37.35172,-121.85517,Private room,Couple,1.0,1.0,41.0,2,365,2,4.5,5.0,5.0,4.5,4.5,5.0,0.37
53571634,2021-2022,t,Palo Alto,37.44646,-122.1654,Shared room,Single,1.0,1.0,29.0,31,365,4,5.0,5.0,5.0,5.0,5.0,5.0,0.68
53841206,2021-2022,f,other,37.35349153491759,-122.13514592081545,Entire home/apt,Medium groups,4.0,4.0,780.0,3,365,7,5.0,5.0,5.0,5.0,5.0,5.0,3.82
53841393,2013-2016,f,San Jose,37.33947,-121.86579,Entire home/apt,Couple,1.0,1.0,84.0,4,365,4,3.75,4.0,4.5,3.75,3.5,4.0,0.82
53574159,2013-2016,f,San Jose,37.32554,-121.87759,Private room,Single,1.0,1.0,41.0,2,90,2,3.5,4.5,2.5,4.5,3.5,3.5,0.33
53581167,2013-2016,f,San Jose,37.341263,-121.898819,Entire home/apt,Small groups,2.0,2.0,313.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53588154,2013-2016,f,San Jose,37.31909,-121.93673,Private room,Small groups,2.0,3.0,115.0,1,1125,16,4.69,4.69,4.75,4.88,4.75,4.69,2.45
53588435,2013-2016,f,San Jose,37.31262,-121.95323,Private room,Couple,1.0,1.0,59.0,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53844242,2013-2016,f,Sunnyvale,37.38222,-122.02387,Entire home/apt,Small groups,1.0,1.0,89.0,2,365,10,4.9,4.9,4.9,5.0,5.0,4.9,2.07
53853388,2017-2020,f,Santa Clara,37.39816,-121.96445,Entire home/apt,Medium groups,4.0,4.0,360.0,1,100,24,4.75,4.79,4.54,5.0,4.71,4.5,4.19
53589542,2017-2020,f,San Jose,37.32246,-121.93619,Private room,Small groups,1.0,3.0,80.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53862704,2021-2022,f,Santa Clara,37.346,-121.95159,Entire home/apt,Couple,1.0,1.0,110.0,2,28,9,5.0,5.0,5.0,4.89,5.0,5.0,1.61
53870488,2013-2016,t,San Jose,37.40944,-121.85012,Entire home/apt,Small groups,1.0,2.0,99.0,28,365,3,5.0,5.0,5.0,5.0,5.0,5.0,0.87
53599779,2013-2016,f,Palo Alto,37.434383,-122.183563,Entire home/apt,Couple,1.0,1.0,211.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53876775,2021-2022,t,San Jose,37.35579,-121.83982,Entire home/apt,Small groups,2.0,2.0,128.0,2,365,4,5.0,5.0,5.0,5.0,5.0,5.0,0.81
53599786,2013-2016,f,Palo Alto,37.431618,-122.189148,Entire home/apt,Couple,1.0,1.0,448.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53881552,2021-2022,t,San Jose,37.26918,-121.79914,Entire home/apt,Medium groups,4.0,5.0,279.0,2,1125,29,5.0,4.97,4.86,5.0,4.97,5.0,5.06
53881594,2021-2022,f,San Jose,37.31021,-121.96647,Private room,Couple,1.0,1.0,85.0,1,1125,5,5.0,5.0,5.0,5.0,5.0,5.0,0.91
53895492,2021-2022,t,San Jose,37.31659,-121.89876,Private room,Single,1.0,1.0,65.0,6,365,4,5.0,4.75,5.0,5.0,5.0,4.75,0.71
53895502,2021-2022,t,San Jose,37.31662266838861,-121.89751874862314,Private room,Single,1.0,1.0,65.0,6,365,3,5.0,5.0,5.0,5.0,5.0,5.0,1.55
53895587,2021-2022,t,San Jose,37.31866,-121.89862,Private room,Single,1.0,1.0,65.0,6,1125,10,4.9,5.0,4.8,5.0,5.0,5.0,2.07
53908359,2013-2016,f,San Jose,37.32051,-121.95568,Entire home/apt,Couple,1.0,1.0,101.0,2,1125,14,4.57,4.79,4.43,5.0,4.86,4.79,3.89
53911451,2013-2016,f,Palo Alto,37.431095,-122.187515,Entire home/apt,Couple,1.0,1.0,232.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53916165,2013-2016,f,San Jose,37.335011,-121.892281,Entire home/apt,Couple,1.0,1.0,196.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53919354,2017-2020,f,San Jose,37.35833955685787,-121.8505650804024,Entire home/apt,Small groups,1.0,2.0,125.0,7,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53611962,2017-2020,t,San Jose,37.3735,-121.87003,Private room,Small groups,1.0,1.0,69.0,1,365,10,4.6,4.6,5.0,4.6,4.9,4.8,1.66
53612689,2017-2020,t,San Jose,37.37261,-121.86993,Entire home/apt,Medium groups,4.0,4.0,224.0,1,1125,18,4.61,4.56,4.67,4.78,4.89,4.61,3.44
53921802,2013-2016,f,San Jose,37.29963,-121.9502,Entire home/apt,Small groups,1.0,2.0,170.0,3,30,11,4.91,4.82,4.91,5.0,4.82,4.73,1.92
53922696,2013-2016,t,San Jose,37.27585,-121.93288,Entire home/apt,Small groups,3.0,3.0,295.0,30,90,5,5.0,5.0,5.0,5.0,5.0,4.8,0.94
53923132,2013-2016,t,San Jose,37.27496,-121.93154,Entire home/apt,Couple,1.0,1.0,145.0,1,90,3,4.0,4.33,4.67,4.67,4.33,4.0,0.59
53612862,2017-2020,f,San Jose,37.37417,-121.87899,Entire home/apt,Medium groups,4.0,4.0,340.0,2,90,3,5.0,5.0,5.0,5.0,5.0,4.67,1.45
53613764,2017-2020,f,San Jose,37.3269,-121.90811,Entire home/apt,Small groups,3.0,3.0,437.0,2,90,12,4.83,4.83,4.75,4.75,4.83,4.92,2.25
53923783,2017-2020,f,San Jose,37.31461,-121.95467,Entire home/apt,Small groups,2.0,3.0,151.0,3,240,3,5.0,5.0,4.67,5.0,4.67,4.67,1.22
53619374,2013-2016,f,San Jose,37.413273,-121.9384,Entire home/apt,Small groups,2.0,2.0,187.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53622051,2013-2016,f,Los Gatos,37.229809,-121.984146,Entire home/apt,Small groups,2.0,2.0,301.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53622351,2017-2020,f,Sunnyvale,37.35695,-122.00619,Entire home/apt,Medium groups,4.0,5.0,562.0,2,90,3,5.0,5.0,5.0,5.0,5.0,4.67,0.87
53938714,2017-2020,t,San Jose,37.24092,-121.79845,Entire home/apt,Small groups,1.0,1.0,155.0,15,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53622690,2021-2022,f,other,37.071194,-121.657654,Entire home/apt,Small groups,2.0,2.0,250.0,1,365,2,4.5,4.5,5.0,5.0,5.0,5.0,0.73
53939030,2013-2016,f,San Jose,37.36996,-121.77471,Entire home/apt,Medium groups,3.0,4.0,,1,45,2,5.0,4.0,4.5,5.0,5.0,4.0,2.0
53942495,2013-2016,f,Palo Alto,37.44704,-122.16513,Entire home/apt,Small groups,2.0,2.0,329.0,2,1125,3,4.33,4.67,5.0,3.67,5.0,5.0,0.77
53942518,2017-2020,f,San Jose,37.40248,-121.84659,Entire home/apt,Medium groups,5.0,5.0,370.0,2,365,4,4.75,4.75,4.75,4.75,5.0,4.75,1.17
53626501,2013-2016,f,other,37.36741,-122.12631,Entire home/apt,Small groups,2.0,2.0,364.0,1,365,1,5.0,5.0,5.0,5.0,5.0,5.0,0.34
53629015,2017-2020,f,San Jose,37.32089,-121.95018,Entire home/apt,Small groups,1.0,1.0,230.0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53945814,2013-2016,f,San Jose,37.326294,-121.897919,Entire home/apt,Couple,1.0,1.0,212.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53630198,2017-2020,t,San Jose,37.35353942775025,-121.81191292920944,Entire home/apt,Couple,1.0,1.0,80.0,1,40,40,4.73,4.75,4.83,4.83,4.55,4.78,6.38
53632088,2017-2020,f,San Jose,37.3218,-121.92572,Entire home/apt,Small groups,3.0,3.0,364.0,2,90,11,5.0,5.0,5.0,4.82,4.82,4.91,2.05
53945899,2013-2016,f,Campbell,37.284096,-121.936775,Entire home/apt,Couple,1.0,1.0,187.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53950266,2013-2016,f,Sunnyvale,37.401562,-122.014702,Entire home/apt,Couple,1.0,1.0,213.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53950313,2013-2016,f,San Jose,37.335011,-121.892281,Entire home/apt,Couple,1.0,1.0,222.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53632138,2013-2016,t,San Jose,37.3212,-121.94796,Entire home/apt,Small groups,2.0,2.0,283.0,2,1125,14,5.0,5.0,5.0,5.0,5.0,4.93,2.19
53633236,2017-2020,f,San Jose,37.2989,-121.88265,Entire home/apt,Small groups,3.0,3.0,265.0,2,90,5,4.4,4.4,4.8,4.8,4.6,4.4,1.4
53635125,2013-2016,f,Palo Alto,37.426155,-122.138458,Entire home/apt,Small groups,2.0,2.0,243.0,31,1125,1,5.0,5.0,4.0,4.0,5.0,4.0,0.2
53950615,2013-2016,t,San Jose,37.3033,-121.967,Entire home/apt,Medium groups,4.0,5.0,330.0,29,1125,15,4.8,4.93,4.67,5.0,5.0,4.8,2.78
53647600,2017-2020,f,Unincorporated Areas,37.36325,-121.81585,Entire home/apt,Small groups,1.6826220231077575,2.0,92.0,1,29,47,4.91,4.87,4.85,4.94,4.85,4.89,7.46
53655908,2013-2016,f,San Jose,37.335011,-121.892281,Entire home/apt,Couple,1.0,1.0,187.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53956573,2017-2020,f,San Jose,37.3346,-121.79356,Entire home/apt,Single,1.0,1.0,74.0,2,28,20,4.9,4.95,4.95,5.0,4.9,4.95,4.38
53662092,2009-2012,f,San Jose,37.32838,-121.90959,Entire home/apt,Small groups,1.0,1.0,136.0,30,31,3,5.0,5.0,5.0,5.0,5.0,5.0,0.59
53961532,2013-2016,f,Santa Clara,37.350952,-121.991989,Entire home/apt,Small groups,2.0,2.0,266.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53961540,2013-2016,f,Sunnyvale,37.404331,-122.008751,Entire home/apt,Couple,1.0,1.0,270.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53662309,2017-2020,t,San Jose,37.30223,-121.91319,Entire home/apt,Small groups,2.0,2.0,175.0,2,45,18,4.83,4.78,4.56,5.0,4.94,4.83,2.83
53961545,2013-2016,f,Palo Alto,37.433853,-122.18396,Entire home/apt,Couple,1.0,1.0,242.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53961552,2013-2016,f,Palo Alto,37.432278,-122.18679,Entire home/apt,Couple,1.0,1.0,208.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53961562,2013-2016,f,Campbell,37.284096,-121.936775,Entire home/apt,Couple,1.0,1.0,188.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53671332,2017-2020,f,San Jose,37.32885,-121.88574,Entire home/apt,Small groups,2.0,2.0,100.0,7,1125,5,4.6,4.6,4.8,5.0,4.6,4.8,1.34
53672630,2017-2020,f,San Jose,37.29147,-121.77825,Private room,Single,1.0,1.0,154.0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53995601,2013-2016,f,San Jose,37.24621,-121.93783,Entire home/apt,Small groups,3.0,2.0,131.0,2,365,9,4.33,4.33,4.0,4.78,4.78,4.44,2.18
54008246,2013-2016,f,San Jose,37.40086,-121.87537,Entire home/apt,Medium groups,4.0,5.0,368.0,2,365,12,4.75,4.83,4.67,4.92,4.67,4.5,2.73
54015920,2017-2020,f,San Jose,37.36523,-121.80543,Private room,Single,1.0,1.0,60.0,3,365,3,5.0,5.0,5.0,5.0,4.67,5.0,0.53
53676371,2009-2012,f,San Jose,37.31702,-121.78862,Entire home/apt,Small groups,3.0,3.0,133.0,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53677675,2013-2016,f,San Jose,37.23132,-121.80712,Entire home/apt,Medium groups,4.0,4.0,237.0,3,1125,6,4.67,4.17,4.0,4.33,4.5,4.33,0.99
54017870,2021-2022,f,Palo Alto,37.424011,-122.147781,Entire home/apt,Small groups,2.0,2.0,255.0,1,1125,32,4.84,4.97,4.88,5.0,4.97,4.91,5.93
54022228,2017-2020,f,San Jose,37.34585,-121.85795,Private room,Couple,1.0,1.0,66.0,1,12,10,4.6,4.6,4.6,4.6,4.4,4.6,1.78
54041148,2017-2020,t,San Jose,37.40686,-121.86668,Private room,Single,1.0,1.0,52.0,5,365,2,5.0,5.0,5.0,5.0,5.0,5.0,0.4
54055342,2013-2016,f,San Jose,37.37386,-121.86272,Private room,Small groups,6.0,6.0,43.0,2,365,1,5.0,5.0,5.0,4.0,4.0,5.0,1.0
54055418,2013-2016,f,San Jose,37.37498,-121.86263,Private room,Small groups,6.0,6.0,43.0,2,365,2,5.0,5.0,4.5,5.0,4.5,5.0,0.56
54055497,2013-2016,f,San Jose,37.37548,-121.86337,Private room,Small groups,6.0,6.0,43.0,2,365,2,5.0,5.0,5.0,5.0,5.0,5.0,1.46
54055563,2013-2016,f,San Jose,37.37562,-121.86388,Private room,Small groups,6.0,6.0,48.0,2,365,2,5.0,5.0,5.0,5.0,5.0,5.0,0.41
54055741,2013-2016,f,San Jose,37.37548,-121.86257,Private room,Small groups,6.0,6.0,43.0,2,365,3,4.0,4.0,4.0,4.0,3.67,3.67,0.55
54055801,2013-2016,f,San Jose,37.37509,-121.86443,Private room,Small groups,6.0,6.0,43.0,2,365,1,5.0,5.0,5.0,5.0,5.0,5.0,0.45
53684776,2013-2016,f,Sunnyvale,37.39129,-122.01677,Private room,Couple,1.0,2.0503137606454507,53.0,2,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53688023,2013-2016,f,Palo Alto,37.4449,-122.15808,Entire home/apt,Small groups,2.0,2.0,386.0,10,90,8,5.0,5.0,5.0,5.0,5.0,4.88,1.41
53688040,2017-2020,f,other,37.3674,-122.14209,Entire home/apt,Medium groups,5.0,5.0,590.0,2,90,4,4.5,4.25,4.0,4.75,5.0,4.5,1.11
53692697,2013-2016,f,Milpitas,37.417721,-121.928291,Entire home/apt,Small groups,2.0,2.0,192.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53705072,2013-2016,f,San Jose,37.37704,-121.8436,Private room,Couple,1.0,1.0,68.0,1,28,19,4.74,4.63,4.58,4.79,4.53,4.58,3.24
53705263,2017-2020,t,San Jose,37.3005,-121.91209,Entire home/apt,Small groups,1.0,1.0,120.0,2,45,21,4.95,5.0,4.9,4.95,4.95,4.95,3.33
53705829,2017-2020,f,Sunnyvale,37.37724,-122.03432,Entire home/apt,Small groups,2.0,3.0,329.0,2,90,5,4.6,4.6,4.8,5.0,4.8,4.6,0.94
53706332,2017-2020,f,San Jose,37.31607,-121.88373,Entire home/apt,Small groups,1.0,2.0,114.0,2,28,8,5.0,5.0,4.75,5.0,4.63,5.0,2.22
53707542,2013-2016,f,Milpitas,37.40874,-121.89109,Entire home/apt,Couple,1.0,1.0,140.0,31,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,1.0
53708110,2013-2016,t,San Jose,37.32536,-121.92611,Entire home/apt,Small groups,1.0,3.0,175.0,1,1125,48,4.92,4.88,4.83,5.0,4.81,4.83,8.0
53709787,2013-2016,f,Sunnyvale,37.36503,-122.01485,Entire home/apt,Small groups,2.0,5.0,229.0,5,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,0.83
